round,team_name,group_name,group_type,group_code,village,union,union_code,upazila,upazila_code,district,district_code,ward,female_producers_involved,male_producers_involved,female_producers_present,male_producers_present,female_producers_dropout,male_producers_dropout,evaluation_date,facilitator,development_plan,rules_regulation,leadership_process,learning_sharing_space,services,cow_shed_mgmt,feed_mgmt,health_mgmt,breed_dvmt,milk_mgmt,milk_marketing,info_mgmt,gender_equity,total
5.0,Bhangura,Modhopara,2.0,76197903011.0,Rangalia,Perbhangura,79.0,Bhangura,19.0,Pabna,76.0,3.0,NA,NA,3.0,18.0,NA,NA,42520,Rezina Ferdousi,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,25.0
5.0,Bhangura,Wabdapara,2.0,76197903021.0,Kashipur,Bhangura,79.0,Bhangura,19.0,Pabna,76.0,3.0,NA,NA,22.0,0.0,NA,NA,42499,Rezina Ferdousi,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,23.0
5.0,Bhangura,Choudhuripara,2.0,76197903022.0,Kashipur,Bhangura,79.0,Bhangura,19.0,Pabna,76.0,3.0,NA,NA,20.0,2.0,NA,NA,42521,Rezina Ferdousi,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0
5.0,Bhangura,Chokropara,2.0,76197906011.0,Pathorghata Chokropara,Bhangura,79.0,Bhangura,19.0,Pabna,76.0,6.0,NA,NA,21.0,0.0,NA,NA,42506,Rezina Ferdousi,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,23.0
5.0,Bhangura,Perbhangura Porchim,2.0,76197909011.0,Perbhangura,Perbhangura,79.0,Bhangura,19.0,Pabna,76.0,9.0,NA,NA,28.0,0.0,NA,NA,42501,Rezina Ferdousi,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,36.0
5.0,Bhangura,Mosjidpara,2.0,76197909012.0,Perbhangura,Perbhangura,79.0,Bhangura,19.0,Pabna,76.0,9.0,NA,NA,17.0,2.0,NA,NA,42502,Rezina Ferdousi,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,32.0
5.0,Bhangura,Wabdaparea,2.0,76197909013.0,Perbhangura,Perbhangura,79.0,Bhangura,19.0,Pabna,76.0,9.0,NA,NA,19.0,1.0,NA,NA,42505,Rezina Ferdousi,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,30.0
5.0,Bhangura,Moddopara,2.0,76197909014.0,Perbhangura,Perbhangura,79.0,Bhangura,19.0,Pabna,76.0,9.0,NA,NA,33.0,3.0,NA,NA,42520,Rezina Ferdousi,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,37.0
5.0,Bhangura,Perbhangura Dhokhinpara,2.0,76197909015.0,Perbhangura Dhokhinpara,Perbhangura,79.0,Bhangura,19.0,Pabna,76.0,9.0,NA,NA,22.0,3.0,NA,NA,42505,Rezina Ferdousi,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,36.0
5.0,Bhangura,Toltolipara,2.0,76197909016.0,Perbhangura,Bhangura,79.0,Bhangura,19.0,Pabna,76.0,9.0,NA,NA,21.0,1.0,NA,NA,42507,Rezina Ferdousi,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,23.0
5.0,Bhangura,Wapdamodhopara,2.0,76197909017.0,Perbhangura,Bhangura,79.0,Bhangura,19.0,Pabna,76.0,9.0,NA,NA,23.0,0.0,NA,NA,42516,Rezina ferdousi,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,23.0
5.0,Bhangura,Bowailmari Purbopara,2.0,76221103011.0,Purbopara,Sikola,11.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,28.0,1.0,NA,NA,42515,Uttam Kumar Ghosh,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,31.0
5.0,Bhangura,Bowailmari Dokkhinpara,2.0,76221103012.0,Dokkhinpara,Sikola,11.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,22.0,6.0,NA,NA,42514,Uttam Kumar Ghosh,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,26.0
5.0,Bhangura,Bowailmari Moddopara,2.0,76221103013.0,Moddopara,Sikola,11.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,21.0,8.0,NA,NA,42515,Uttam Kumar Ghosh,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,29.0
5.0,Bhangura,Bowailmari Pochimpara,2.0,76221103014.0,Pochimpara,Sikola,11.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,8.0,20.0,NA,NA,42516,Uttam Kumar Ghosh,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,22.0
5.0,Salanga,Langolmara Uttarpara,2.0,76221106011.0,Langolmara,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,23.0,0.0,NA,NA,42505,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,23.0
5.0,Salanga,Langolmara Uttarpara,2.0,76221106012.0,Langolmara,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,20.0,0.0,NA,NA,42505,Md.kamruzzaman,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,23.0
5.0,Salanga,Katenga Sardarpara,2.0,76221107011.0,Katenga ,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,21.0,0.0,NA,NA,42507,Md.Kamruzzaman,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,25.0
5.0,Salanga,Katenga Purbapara,2.0,76221107012.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,17.0,0.0,NA,NA,42505,Md.Kamruzzaman,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,23.0
5.0,Salanga,Katenga Moddhopara,2.0,76221107013.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,22.0,0.0,NA,NA,42509,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,23.0
5.0,Salanga,Katenga Uttarpara,2.0,76221107014.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,20.0,0.0,NA,NA,42505,Md.Kamruzzaman,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,26.0
5.0,Salanga,Katenga Uttarpara,2.0,76221107015.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,22.0,0.0,NA,NA,42506,Md.kamruzzaman,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,24.0
5.0,Salanga,Katenga Dakshinpara,2.0,76221107016.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,24.0,0.0,NA,NA,42523,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,22.0
5.0,Salanga,Katenga Dakshinpara,2.0,76221107017.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,23.0,0.0,NA,NA,42526,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,22.0
5.0,Salanga,Bordhanagor Bazarpara,2.0,76221108011.0,Bazarpara,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,25.0,1.0,NA,NA,42507,Md.Kamruzzaman,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,32.0
5.0,Salanga,Bordhanagor Kharapara,2.0,76221108012.0,Kharapara,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,24.0,0.0,NA,NA,42509,Md.Kamruzzaman,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,31.0
5.0,Salanga,Bordhanagor Dakshinpara,2.0,76221108013.0,Bordhanogor,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,25.0,0.0,NA,NA,42509,Md.Kamruzzaman,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,31.0
5.0,Salanga,Bordanagor Mosindapara,2.0,76221108014.0,Mosindapara,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,25.0,0.0,NA,NA,42506,Md.Kamruzzaman,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,32.0
5.0,Salanga,Langolamara Dakshin,2.0,76221108021.0,Langolmara,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,19.0,0.0,NA,NA,42512,Md.Kamruzzaman,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,32.0
5.0,Salanga,Binnabari Uttarpara,2.0,76221108031.0,Binnabari,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,24.0,0.0,NA,NA,42509,Md.Kamruzzaman,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,30.0
5.0,Salanga,Katenga Atoipara,2.0,76221108041.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,24.0,0.0,NA,NA,42526,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,22.0
5.0,Salanga,Katenga Atoipara,2.0,76221108042.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,17.0,0.0,NA,NA,42527,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,20.0
5.0,Salanga,Katenga Uttarpara,2.0,76221108043.0,Katenga,Chaikola,11.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,25.0,0.0,NA,NA,42527,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,22.0
5.0,Bhangura,Kumerpara Sarderpara,2.0,76221304011.0,Sarderpara,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,4.0,NA,NA,35.0,0.0,NA,NA,42509,Uttam Kumar Ghosh,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,20.0
5.0,Bhangura,Hindupara,2.0,76221305011.0,Bothor,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,5.0,NA,NA,24.0,0.0,NA,NA,42508,Md. Apel Mahmud,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,32.0
5.0,Bhangura,Boro Singa,2.0,76221306011.0,Bothor,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,26.0,0.0,NA,NA,42508,Md. Apel Mahmud,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,35.0
5.0,Bhangura,Modhopara,2.0,76221306012.0,Bothor,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,31.0,2.0,NA,NA,42516,Md. Apel Mahmud,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,34.0
5.0,Bhangura,Fakirpara,2.0,76221307011.0,Bothor,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,26.0,0.0,NA,NA,42514,Md. Apel Mahmud,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,30.0
5.0,Bhangura,Bothor Moddopara,2.0,76221307012.0,Bothor,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,21.0,3.0,NA,NA,42515,Md. Apel Mahmud,2.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,30.0
5.0,Bhangura,Madrashapara,2.0,76221307013.0,Bothor,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,20.0,6.0,NA,NA,42506,Md. Apel Mahmud,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,23.0
5.0,Bhangura,Dokhinpara,2.0,76221308011.0,Ram Nogor,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,27.0,1.0,NA,NA,42515,Md. Apel Mahmud,1.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,22.0
5.0,Bhangura,Purbopara,2.0,76221308012.0,Ram Nogor,Bilcholon,13.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,25.0,0.0,NA,NA,42521,Md. Apel Mahmud,2.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,24.0
5.0,Bhangura,Sahebbazercharpara,2.0,76224301011.0,Charpara,Gunigacha,43.0,Chatmohor,22.0,Pabna,76.0,1.0,NA,NA,5.0,23.0,NA,NA,42512,Uttam Kumar Ghosh,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,21.0
5.0,Bhangura,Polianpur Uttar Para,2.0,76224303011.0,Polianpur,Gunigacha,43.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,23.0,4.0,NA,NA,42506,Shahan Ara Begum,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,37.0
5.0,Bhangura,Polianpur Modho Para,2.0,76224303012.0,Polianpur,Gunigacha,43.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,17.0,6.0,NA,NA,42506,Shahan Ara Begum,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,36.0
5.0,Bhangura,Polinpur Modho Para-2,2.0,76224303013.0,Polinpur,Gunigacha,43.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,20.0,4.0,NA,NA,42514,Shahan Ara Begum,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,34.0
5.0,Bhangura,Milk Production Group,2.0,76224307011.0,Notunpara,Gunigacha,43.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,22.0,5.0,NA,NA,42514,Md.Mamunur Rashid,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,25.0
5.0,Bhangura,Pikepara,2.0,76224309011.0,Zalessor,Gunigacha,43.0,Chatmohor,22.0,Pabna,76.0,9.0,NA,NA,22.0,0.0,NA,NA,42515,Rezina Ferdousi,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,26.0
5.0,Bhangura,Sardar Para,2.0,76224309012.0,Jalessar,Gunigacha,43.0,Chatmohor,22.0,Pabna,76.0,9.0,NA,NA,21.0,0.0,NA,NA,42512,Rezina ferdousi,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,24.0
5.0,Bhangura,Modhopara,2.0,76224309013.0,Zallessor,Gunigacha,43.0,Chatmohor,22.0,Pabna,76.0,9.0,NA,NA,21.0,0.0,NA,NA,42508,Rezina Ferdousi,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,24.0
5.0,Salanga,Charnobin Uttarpara ,2.0,76225101011.0,Charnobin,Handial,51.0,Chatmohor,22.0,Pabna,76.0,1.0,NA,NA,25.0,0.0,NA,NA,42506,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,2.0,24.0
5.0,Salanga,Charnobin Moddhopara,2.0,76225101012.0,Charnobin,Handial,51.0,Chatmohor,22.0,Pabna,76.0,1.0,NA,NA,24.0,0.0,NA,NA,42508,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0,24.0
5.0,Salanga,Charnobin Dakshinpara,2.0,76225101013.0,Charnobin,Handial,51.0,Chatmohor,22.0,Pabna,76.0,1.0,NA,NA,23.0,0.0,NA,NA,42506,Md.Kamruzzaman,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,23.0
5.0,Salanga,Paikpara,2.0,76225102011.0,Paikpara,Handial,51.0,Chatmohor,22.0,Pabna,76.0,2.0,NA,NA,7.0,11.0,NA,NA,42507,Md. Abdul Halim,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,20.0
5.0,Salanga,Panakura,2.0,76225104011.0,Panakura,Handial,51.0,Chatmohor,22.0,Pabna,76.0,4.0,NA,NA,20.0,0.0,NA,NA,42508,Md. Abdul Halim,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,18.0
5.0,Salanga,Patiata,2.0,76225105011.0,Patiata,Handial,51.0,Chatmohor,22.0,Pabna,76.0,5.0,NA,NA,27.0,0.0,NA,NA,42509,Md. Abdul Halim,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,21.0
5.0,Salanga,Siddinagar Madaya Para,2.0,76225106011.0,Siddinagar,Handial,51.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,27.0,0.0,NA,NA,42508,Md. Abdul Halim,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,34.0
5.0,Salanga,Siddinagar Hindhu Para,2.0,76225106012.0,Siddinagar,Handial,51.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,20.0,0.0,NA,NA,42508,Md. Abdul Halim,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,34.0
5.0,Salanga,Siddinagor Purbapara,2.0,76225106013.0,Siddinagor,Handial,51.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,18.0,0.0,NA,NA,42506,Md. Abdul Halim,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0
5.0,Salanga,Hosenpur Dakhinpara Milk Producing Group,2.0,76225106021.0,Hosenpur Dakhinpara,Handial,51.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,21.0,0.0,NA,NA,42505,Md. Abdul Halim,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,34.0
5.0,Salanga,Hosenpur Modhopara Milk Producing Group,2.0,76225106022.0,Hosenpur Modhopara ,Handial,51.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,22.0,0.0,NA,NA,42506,Md. Abdul Halim,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,34.0
5.0,Salanga,Hasupur Milk Producing Group,2.0,76225107011.0,Hasupur,Handial,51.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,26.0,2.0,NA,NA,42505,Md. Abdul Halim,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,25.0
5.0,Bhangura,Paccuilmoddopara,2.0,76226006011.0,Moddopara,Horipur,60.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,17.0,13.0,NA,NA,42520,Uttam Kumar Ghosh,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,23.0
5.0,Bhangura,Saroramoddopara,2.0,76227007011.0,Moddopara,Mothurapur,70.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,4.0,25.0,NA,NA,42512,Uttam Kumar Ghosh,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,22.0
5.0,Bhangura,Briguakhara Pochimpara,2.0,76227008011.0,Pochimpara,Mothurapur,70.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,12.0,17.0,NA,NA,42501,Uttam Kumar Ghosh,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,33.0
5.0,Bhangura,Chotoguakarabriguakarapara,2.0,76227008012.0,Briguakarapara,Mothurapur,70.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,17.0,13.0,NA,NA,42514,Uttam Kumar Ghosh,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,37.0
5.0,Bhangura,Ciruilmoddopara,2.0,76227008021.0,Moddopara,Mothurapur,70.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,23.0,4.0,NA,NA,42519,Uttam Kumar Ghosh,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,30.0
5.0,Bhangura,Chotoguakaramoddopara,2.0,76227008031.0,Moddopara,Mothurapur,70.0,Chatmohor,22.0,Pabna,76.0,8.0,NA,NA,24.0,1.0,NA,NA,42519,Uttam Kumar Ghosh,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,28.0
5.0,Bhangura,Briguakaramoddopara,2.0,76227009011.0,Moddopara,Mothurapur,70.0,Chatmohor,22.0,Pabna,76.0,9.0,NA,NA,29.0,1.0,NA,NA,42521,Uttam Kumar Ghosh,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,35.0
5.0,Bhangura,Milk Group,2.0,76227703011.0,Khotobaro,Mulgram,77.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,5.0,15.0,NA,NA,42512,Md.Mamunur Rashid,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,25.0
5.0,Bhangura,Puranpara Milk Group,2.0,76227707011.0,Khotobari,Mulgram,77.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,19.0,1.0,NA,NA,42521,Md.Mamunur Rashid,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,34.0
5.0,Bhangura,Pohimpara Milk Group,2.0,76227707012.0,Khotobari,Mulgram,77.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,12.0,9.0,NA,NA,42512,Md.Mamunur Rashid,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,34.0
5.0,Bhangura,Dhakinpara Milk Group,2.0,76227707013.0,Khotobari,Mulgram,77.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,12.0,13.0,NA,NA,42509,Md.Mamunur Rashid,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,35.0
5.0,Bhangura,Uttorbaizpara,2.0,76227709011.0,Baizpara,Mulgram,77.0,Chatmohor,22.0,Pabna,76.0,9.0,NA,NA,4.0,21.0,NA,NA,42500,Uttam Kumar Ghosh,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,21.0
5.0,Bhangura,Cinavatkurpurbopara,2.0,76228603011.0,Purbopara,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,29.0,1.0,NA,NA,42502,Uttam Kumar Ghosh,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,29.0
5.0,Bhangura,Cinavatkur Uttorpara,2.0,76228603012.0,Uttorpara,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,13.0,14.0,NA,NA,42502,Uttam Kumar Ghosh,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,31.0
5.0,Bhangura,Cinavatkur Pochimpara,2.0,76228603013.0,Pochimpara,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,26.0,1.0,NA,NA,42500,Uttam Kumar Ghosh,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,23.0
5.0,Bhangura,Cinavatkurmoddopara,2.0,76228603014.0,Moddopara,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,20.0,7.0,NA,NA,42501,Uttam Kumar Ghosh,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,23.0
5.0,Salanga,Parmajgram,2.0,76228603021.0,Parmajgram,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,20.0,0.0,NA,NA,42509,Md. Abdul Halim,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,26.0
5.0,Salanga,Majgram,2.0,76228603022.0,Majgram,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,25.0,0.0,NA,NA,42507,Md. Abdul Halim,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,20.0
5.0,Salanga,Sitlai,2.0,76228603031.0,Sitlai,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,3.0,NA,NA,22.0,0.0,NA,NA,42522,Md. Abdul Halim,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,30.0
5.0,Salanga,Karat Kandi,2.0,76228606011.0,Karat Kandi,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,6.0,NA,NA,24.0,0.0,NA,NA,42519,Md. Abdul Halim,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,20.0
5.0,Salanga,Bania Bohu Raja Para,2.0,76228607011.0,Samaj,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,17.0,0.0,NA,NA,42521,Md. Abdul Halim,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,21.0
5.0,Salanga,Balozpur,2.0,76228607012.0,Samaj,Nemichara,86.0,Chatmohor,22.0,Pabna,76.0,7.0,NA,NA,23.0,0.0,NA,NA,42507,Md. Abdul Halim,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,21.0
